LOAD_ZONE	TIMEPOINT	zone_demand_mw
Oahu	2022040614	938.168091416
Oahu	2022040615	937.237834694
Oahu	2022040616	939.623796894
Oahu	2022040617	937.872568241
Oahu	2022040618	959.772545605
Oahu	2022040619	937.806970646
Oahu	2022040620	890.98632017
Oahu	2022040621	819.846998133
Oahu	2022040622	713.904144213
Oahu	2022040623	611.901287562
Oahu	2022020600	533.954511695
Oahu	2022020601	499.315107399
Oahu	2022020602	484.288315058
Oahu	2022020603	491.741524433
Oahu	2022020604	559.214395178
Oahu	2022020605	700.847350507
Oahu	2022020606	849.068856084
Oahu	2022020607	866.470588625
Oahu	2022020608	905.148520183
Oahu	2022020609	926.829593966
Oahu	2022020610	953.895348498
Oahu	2022020611	974.602411562
Oahu	2022020612	982.493361301
Oahu	2022020613	982.416808507
Oahu	2022020614	977.437002525
Oahu	2022020615	979.812009525
Oahu	2022020616	975.795325862
Oahu	2022020617	992.671810048
Oahu	2022020618	1059.96959801
Oahu	2022020619	1000.89114856
Oahu	2022020620	934.753409302
Oahu	2022020621	844.82238044
Oahu	2022020622	714.101137396
Oahu	2022020623	607.786140707
Oahu	2025111000	603.80042384
Oahu	2025111001	569.266824859
Oahu	2025111002	551.940349868
Oahu	2025111003	545.20667081
Oahu	2025111004	565.507086206
Oahu	2025111005	622.549276223
Oahu	2025111006	690.611946712
Oahu	2025111007	794.511181866
Oahu	2025111008	882.635626457
Oahu	2025111009	920.550999019
Oahu	2025111010	934.267015169
Oahu	2025111011	938.812430656
Oahu	2025111012	936.853034467
Oahu	2025111013	927.036020039
Oahu	2025111014	922.58008745
Oahu	2025111015	924.599098432
Oahu	2025111016	914.046065929
Oahu	2025111017	944.591301705
Oahu	2025111018	957.372300503
Oahu	2025111019	911.489914735
Oahu	2025111020	866.373354439
Oahu	2025111021	817.984536945
Oahu	2025111022	748.628856807
Oahu	2025111023	666.243459127
Oahu	2025091000	617.387132955
Oahu	2025091001	579.571199325
Oahu	2025091002	566.173533453
Oahu	2025091003	578.69591818
Oahu	2025091004	634.106896907
Oahu	2025091005	759.181889309
Oahu	2025091006	863.767423073
Oahu	2025091007	933.799445785
Oahu	2025091008	1004.02057245
Oahu	2025091009	1045.52655249
Oahu	2025091010	1067.74660064
Oahu	2025091011	1080.03028337
Oahu	2025091012	1091.60781612
Oahu	2025091013	1096.94898589
Oahu	2025091014	1098.08288111
Oahu	2025091015	1088.40512975
Oahu	2025091016	1072.63027848
Oahu	2025091017	1055.78114678
Oahu	2025091018	1092.4631852
Oahu	2025091019	1074.47032366
Oahu	2025091020	1007.60122389
Oahu	2025091021	901.89169024
Oahu	2025091022	778.74628663
Oahu	2025091023	680.367247747
Oahu	2025071000	619.664818716
Oahu	2025071001	584.51455266
Oahu	2025071002	569.604965792
Oahu	2025071003	575.901004277
Oahu	2025071004	630.864386397
Oahu	2025071005	731.322233177
Oahu	2025071006	835.34088004
Oahu	2025071007	911.012510731
Oahu	2025071008	973.913037953
Oahu	2025071009	1018.01499333
Oahu	2025071010	1043.40798116
Oahu	2025071011	1059.96863068
Oahu	2025071012	1073.60499855
Oahu	2025071013	1076.31036885
Oahu	2025071014	1076.72815806
Oahu	2025071015	1078.37928142
Oahu	2025071016	1065.02131827
Oahu	2025071017	1043.54724423
Oahu	2025071018	1034.92373981
Oahu	2025071019	1062.19659698
Oahu	2025071020	1005.78096936
Oahu	2025071021	917.517322406
Oahu	2025071022	799.046702025
Oahu	2025071023	700.2101105
Oahu	2025051000	562.284487765
Oahu	2025051001	532.873207913
Oahu	2025051002	518.928506502
Oahu	2025051003	524.926106777
Oahu	2025051004	579.461804359
Oahu	2025051005	702.070067757
Oahu	2025051006	809.400856665
Oahu	2025051007	857.421665122
Oahu	2025051008	903.045497526
Oahu	2025051009	936.524728153
Oahu	2025051010	957.0142475
Oahu	2025051011	964.543559425
Oahu	2025051012	973.98260878
Oahu	2025051013	970.232826162
Oahu	2025051014	971.913817625
Oahu	2025051015	967.984947798
Oahu	2025051016	959.65988159
Oahu	2025051017	942.015117027
Oahu	2025051018	956.278229425
Oahu	2025051019	971.157887481
Oahu	2025051020	909.719440375
Oahu	2025051021	818.282914447
Oahu	2025051022	708.903246453
Oahu	2025051023	613.448367801
Oahu	2025031000	599.334535216
Oahu	2025031001	542.740002514
Oahu	2025031002	530.615434222
Oahu	2025031003	524.856475242
Oahu	2025031004	540.531887581
Oahu	2025031005	595.634532771
Oahu	2025031006	672.360410402
Oahu	2025031007	760.136697317
Oahu	2025031008	838.782268413
Oahu	2025031009	882.536126818
Oahu	2025031010	909.669660202
Oahu	2025031011	915.339136285
Oahu	2025031012	903.125024388
Oahu	2025031013	893.566624032
Oahu	2025031014	877.901167727
Oahu	2025031015	874.598981716
Oahu	2025031016	872.928006995
Oahu	2025031017	885.420584325
Oahu	2025031018	926.886800934
Oahu	2025031019	895.038660182
Oahu	2025031020	842.671314102
Oahu	2025031021	783.311674893
Oahu	2025031022	702.676839504
Oahu	2025031023	615.01990359
Oahu	2025011000	578.288145711
Oahu	2025011001	545.81338185
Oahu	2025011002	528.337687754
Oahu	2025011003	536.752297567
Oahu	2025011004	593.118084302
Oahu	2025011005	706.337078518
Oahu	2025011006	812.563779605
Oahu	2025011007	867.188960084
Oahu	2025011008	918.561734726
Oahu	2025011009	958.744897721
Oahu	2025011010	988.673345008
Oahu	2025011011	988.733081216
Oahu	2025011012	990.961047511
Oahu	2025011013	991.58767062
Oahu	2025011014	984.316851351
Oahu	2025011015	975.017065065
Oahu	2025011016	981.23351598
Oahu	2025011017	1020.24295962
Oahu	2025011018	1052.03136416
Oahu	2025011019	998.719105403
Oahu	2025011020	938.245543755
Oahu	2025011021	856.267918544
Oahu	2025011022	747.385566624
Oahu	2025011023	651.841144367
Oahu	2030121400	887.47321916
Oahu	2030121401	608.96702557
Oahu	2030121402	608.285120699
Oahu	2030121403	608.285120699
Oahu	2030121404	608.285120699
Oahu	2030121405	608.285120699
Oahu	2030121406	608.285120699
Oahu	2030121407	824.380033328
Oahu	2030121408	856.007766701
Oahu	2030121409	871.607346475
Oahu	2030121410	879.627924024
Oahu	2030121411	882.271192319
Oahu	2030121412	883.147921491
Oahu	2030121413	877.783534459
Oahu	2030121414	876.146931056
Oahu	2030121415	866.463826382
Oahu	2030121416	865.742877373
Oahu	2030121417	886.265268857
Oahu	2030121418	898.721498267
Oahu	2030121419	864.827222979
Oahu	2030121420	842.79166306
Oahu	2030121421	804.351262803
Oahu	2030121422	745.96006138
Oahu	2030121423	686.140082355
Oahu	2030101400	662.123736041
Oahu	2030101401	638.484116107
Oahu	2030101402	625.716088539
Oahu	2030101403	619.104786344
Oahu	2030101404	631.911778772
Oahu	2030101405	655.941086946
Oahu	2030101406	685.315279903
Oahu	2030101407	745.71977147
Oahu	2030101408	800.837805725
Oahu	2030101409	836.044003674
Oahu	2030101410	854.091948165
Oahu	2030101411	858.962753876
Oahu	2030101412	860.950080659
Oahu	2030101413	858.547102276
Oahu	2030101414	855.118036028
Oahu	2030101415	858.280809366
Oahu	2030101416	867.957492567
Oahu	2030101417	881.297031176
Oahu	2030101418	926.134446717
Oahu	2030101419	899.864520349
Oahu	2030101420	861.657948892
Oahu	2030101421	810.475524066
Oahu	2030101422	744.706645467
Oahu	2030101423	681.613459635
Oahu	2030081400	663.299222234
Oahu	2030081401	640.146682871
Oahu	2030081402	627.833271763
Oahu	2030081403	627.670911573
Oahu	2030081404	664.273383376
Oahu	2030081405	742.037453451
Oahu	2030081406	818.905252465
Oahu	2030081407	861.820309082
Oahu	2030081408	901.630980194
Oahu	2030081409	925.946083528
Oahu	2030081410	938.538749406
Oahu	2030081411	941.772951713
Oahu	2030081412	950.657256935
Oahu	2030081413	947.767277257
Oahu	2030081414	952.573154748
Oahu	2030081415	948.046571667
Oahu	2030081416	938.863469786
Oahu	2030081417	923.601611892
Oahu	2030081418	921.763643799
Oahu	2030081419	945.818954973
Oahu	2030081420	907.092799195
Oahu	2030081421	846.363587248
Oahu	2030081422	771.301252577
Oahu	2030081423	706.584464841
Oahu	2030061400	649.031027731
Oahu	2030061401	625.618696208
Oahu	2030061402	614.701598593
Oahu	2030061403	618.838533073
Oahu	2030061404	653.070530241
Oahu	2030061405	714.462184449
Oahu	2030061406	785.894167461
Oahu	2030061407	842.72023409
Oahu	2030061408	878.10175409
Oahu	2030061409	897.630482183
Oahu	2030061410	905.547127012
Oahu	2030061411	903.235159125
Oahu	2030061412	911.190808454
Oahu	2030061413	911.794743966
Oahu	2030061414	912.229897816
Oahu	2030061415	907.722737708
Oahu	2030061416	899.137149867
Oahu	2030061417	894.026054246
Oahu	2030061418	888.278519362
Oahu	2030061419	908.092963337
Oahu	2030061420	877.874465679
Oahu	2030061421	823.581233876
Oahu	2030061422	752.090783754
Oahu	2030061423	684.685341391
Oahu	2030041400	638.419148248
Oahu	2030041401	617.27335864
Oahu	2030041402	602.342721876
Oahu	2030041403	597.900569265
Oahu	2030041404	610.785451775
Oahu	2030041405	649.089494841
Oahu	2030041406	696.018050968
Oahu	2030041407	763.306638389
Oahu	2030041408	813.891549175
Oahu	2030041409	842.921598779
Oahu	2030041410	852.351412042
Oahu	2030041411	851.792902501
Oahu	2030041412	851.227892209
Oahu	2030041413	846.662383907
Oahu	2030041414	840.401725815
Oahu	2030041415	845.389426106
Oahu	2030041416	843.447604571
Oahu	2030041417	839.583424113
Oahu	2030041418	853.877661254
Oahu	2030041419	856.10519867
Oahu	2030041420	826.237424392
Oahu	2030041421	788.225677236
Oahu	2030041422	736.140520238
Oahu	2030041423	676.249072603
Oahu	2030021400	606.629054685
Oahu	2030021401	586.81461071
Oahu	2030021402	577.066498538
Oahu	2030021403	581.729478449
Oahu	2030021404	621.338864149
Oahu	2030021405	700.830429208
Oahu	2030021406	775.477151917
Oahu	2030021407	789.74534642
Oahu	2030021408	827.601273775
Oahu	2030021409	853.565863095
Oahu	2030021410	865.47666374
Oahu	2030021411	869.308380089
Oahu	2030021412	875.562497793
Oahu	2030021413	876.582084906
Oahu	2030021414	873.925894389
Oahu	2030021415	870.444901421
Oahu	2030021416	862.456748344
Oahu	2030021417	865.729955151
Oahu	2030021418	900.156816258
Oahu	2030021419	881.407464646
Oahu	2030021420	833.602100069
Oahu	2030021421	782.237812803
Oahu	2030021422	710.37071558
Oahu	2030021423	645.049952692
Oahu	2035111800	653.172947983
Oahu	2035111801	629.164764147
Oahu	2035111802	614.016187431
Oahu	2035111803	610.848229297
Oahu	2035111804	620.848812596
Oahu	2035111805	649.736500768
Oahu	2035111806	677.080438172
Oahu	2035111807	736.902869653
Oahu	2035111808	793.476763504
Oahu	2035111809	824.867946444
Oahu	2035111810	838.103630631
Oahu	2035111811	844.627538415
Oahu	2035111812	845.426246321
Oahu	2035111813	844.218127388
Oahu	2035111814	844.17113975
Oahu	2035111815	853.198542304
Oahu	2035111816	863.534757437
Oahu	2035111817	908.208571237
Oahu	2035111818	915.846622679
Oahu	2035111819	884.670263776
Oahu	2035111820	847.023662132
Oahu	2035111821	797.792457155
Oahu	2035111822	729.137292042
Oahu	2035111823	669.375284942
Oahu	2035091800	683.913063337
Oahu	2035091801	661.253961347
Oahu	2035091802	667.012712119
Oahu	2035091803	670.080017572
Oahu	2035091804	709.646189152
Oahu	2035091805	794.946653146
Oahu	2035091806	866.098635622
Oahu	2035091807	904.188199188
Oahu	2035091808	945.56656965
Oahu	2035091809	967.755795265
Oahu	2035091810	979.951196919
Oahu	2035091811	984.468236899
Oahu	2035091812	991.891546235
Oahu	2035091813	984.589085661
Oahu	2035091814	984.58236729
Oahu	2035091815	977.474493706
Oahu	2035091816	963.326012189
Oahu	2035091817	957.238429885
Oahu	2035091818	975.903951382
Oahu	2035091819	955.761780905
Oahu	2035091820	911.188660753
Oahu	2035091821	846.157811473
Oahu	2035091822	766.871109624
Oahu	2035091823	706.625871336
Oahu	2035071800	683.067367794
Oahu	2035071801	657.931603556
Oahu	2035071802	645.521459797
Oahu	2035071803	651.427850888
Oahu	2035071804	682.631124244
Oahu	2035071805	747.406839255
Oahu	2035071806	813.249792218
Oahu	2035071807	866.199329269
Oahu	2035071808	913.933771116
Oahu	2035071809	942.700610525
Oahu	2035071810	958.869355624
Oahu	2035071811	964.520735344
Oahu	2035071812	974.058201606
Oahu	2035071813	975.709364392
Oahu	2035071814	975.689209276
Oahu	2035071815	972.78293992
Oahu	2035071816	964.35293991
Oahu	2035071817	953.056980774
Oahu	2035071818	942.297917869
Oahu	2035071819	962.386341371
Oahu	2035071820	933.371167996
Oahu	2035071821	877.804005786
Oahu	2035071822	802.262550464
Oahu	2035071823	734.399374884
Oahu	2035051800	643.460926949
Oahu	2035051801	620.640747896
Oahu	2035051802	608.881671724
Oahu	2035051803	615.170641321
Oahu	2035051804	650.078810008
Oahu	2035051805	730.392398613
Oahu	2035051806	812.303403029
Oahu	2035051807	857.051118919
Oahu	2035051808	898.604003187
Oahu	2035051809	922.934341147
Oahu	2035051810	938.264109076
Oahu	2035051811	943.888615308
Oahu	2035051812	947.62034316
Oahu	2035051813	948.190913182
Oahu	2035051814	945.7947485
Oahu	2035051815	939.539370762
Oahu	2035051816	923.397417219
Oahu	2035051817	909.087858639
Oahu	2035051818	900.416161104
Oahu	2035051819	901.1209347
Oahu	2035051820	866.521483394
Oahu	2035051821	819.726671399
Oahu	2035051822	753.581719427
Oahu	2035051823	694.497612436
Oahu	2035031800	629.124494882
Oahu	2035031801	602.538996117
Oahu	2035031802	586.860200577
Oahu	2035031803	584.128485992
Oahu	2035031804	591.699394681
Oahu	2035031805	611.29790959
Oahu	2035031806	642.55484799
Oahu	2035031807	699.283141497
Oahu	2035031808	755.608701382
Oahu	2035031809	787.912681653
Oahu	2035031810	805.390239332
Oahu	2035031811	807.001091887
Oahu	2035031812	806.323191778
Oahu	2035031813	801.725613267
Oahu	2035031814	798.114652246
Oahu	2035031815	811.625543886
Oahu	2035031816	821.74021661
Oahu	2035031817	834.720889425
Oahu	2035031818	871.058678489
Oahu	2035031819	857.030963803
Oahu	2035031820	818.820592441
Oahu	2035031821	772.730554043
Oahu	2035031822	705.189532588
Oahu	2035031823	647.05177382
Oahu	2035011800	621.036763146
Oahu	2035011801	598.847496565
Oahu	2035011802	591.887345231
Oahu	2035011803	596.189602139
Oahu	2035011804	633.413356012
Oahu	2035011805	720.143440382
Oahu	2035011806	798.604601805
Oahu	2035011807	807.752812155
Oahu	2035011808	849.158015139
Oahu	2035011809	877.797369345
Oahu	2035011810	884.220542517
Oahu	2035011811	885.187004891
Oahu	2035011812	890.87197647
Oahu	2035011813	891.771337056
Oahu	2035011814	894.247958338
Oahu	2035011815	894.234603526
Oahu	2035011816	883.401720461
Oahu	2035011817	894.536602535
Oahu	2035011818	933.243682793
Oahu	2035011819	900.698086929
Oahu	2035011820	854.876496646
Oahu	2035011821	796.711864391
Oahu	2035011822	724.727623115
Oahu	2035011823	662.032555102
Oahu	2040122200	675.174317538
Oahu	2040122201	644.684664674
Oahu	2040122202	629.36606345
Oahu	2040122203	627.777225292
Oahu	2040122204	643.477916929
Oahu	2040122205	678.177684029
Oahu	2040122206	724.079803549
Oahu	2040122207	783.865823487
Oahu	2040122208	843.993752558
Oahu	2040122209	874.469984383
Oahu	2040122210	882.575104881
Oahu	2040122211	882.434306733
Oahu	2040122212	878.861118965
Oahu	2040122213	872.398479861
Oahu	2040122214	870.380577656
Oahu	2040122215	873.739274318
Oahu	2040122216	875.723664845
Oahu	2040122217	898.088065654
Oahu	2040122218	924.166534214
Oahu	2040122219	893.462390245
Oahu	2040122220	866.545925149
Oahu	2040122221	834.286413781
Oahu	2040122222	782.940672038
Oahu	2040122223	724.535668755
Oahu	2040102200	683.420195267
Oahu	2040102201	664.018897834
Oahu	2040102202	652.032192113
Oahu	2040102203	656.979726933
Oahu	2040102204	696.687382608
Oahu	2040102205	775.438925413
Oahu	2040102206	843.873085967
Oahu	2040102207	891.102578907
Oahu	2040102208	944.372316505
Oahu	2040102209	973.594908786
Oahu	2040102210	992.124698005
Oahu	2040102211	1008.22094201
Oahu	2040102212	1012.4511878
Oahu	2040102213	1011.66679359
Oahu	2040102214	1013.78527174
Oahu	2040102215	1006.65894593
Oahu	2040102216	995.362768994
Oahu	2040102217	1000.00857596
Oahu	2040102218	1028.15854904
Oahu	2040102219	987.914583769
Oahu	2040102220	939.666114866
Oahu	2040102221	872.177237319
Oahu	2040102222	795.269286892
Oahu	2040102223	729.771469473
Oahu	2040082200	700.575678351
Oahu	2040082201	679.008970045
Oahu	2040082202	667.538483284
Oahu	2040082203	671.279311277
Oahu	2040082204	707.393606709
Oahu	2040082205	788.813358307
Oahu	2040082206	859.037468005
Oahu	2040082207	904.825590536
Oahu	2040082208	947.141060332
Oahu	2040082209	974.526770754
Oahu	2040082210	993.881135471
Oahu	2040082211	1000.98732973
Oahu	2040082212	1009.00533623
Oahu	2040082213	1015.97077326
Oahu	2040082214	1017.71378968
Oahu	2040082215	1015.95735222
Oahu	2040082216	1006.92041067
Oahu	2040082217	987.559335433
Oahu	2040082218	986.064362707
Oahu	2040082219	1003.1125184
Oahu	2040082220	963.559081914
Oahu	2040082221	895.145093836
Oahu	2040082222	812.176685358
Oahu	2040082223	747.389487364
Oahu	2040062200	695.50076642
Oahu	2040062201	671.815620876
Oahu	2040062202	659.36633943
Oahu	2040062203	663.985386156
Oahu	2040062204	696.459429547
Oahu	2040062205	760.033210193
Oahu	2040062206	837.32329195
Oahu	2040062207	891.323780531
Oahu	2040062208	934.919731948
Oahu	2040062209	961.407132998
Oahu	2040062210	977.758131224
Oahu	2040062211	975.820673413
Oahu	2040062212	978.321241982
Oahu	2040062213	979.668746959
Oahu	2040062214	983.54366258
Oahu	2040062215	979.668746959
Oahu	2040062216	965.865290935
Oahu	2040062217	944.942137782
Oahu	2040062218	922.490541143
Oahu	2040062219	936.917502596
Oahu	2040062220	906.18651655
Oahu	2040062221	859.533555407
Oahu	2040062222	795.255865854
Oahu	2040062223	736.535754596
Oahu	2040042200	668.22901207
Oahu	2040042201	641.312546974
Oahu	2040042202	625.792875682
Oahu	2040042203	620.436367455
Oahu	2040042204	630.210770505
Oahu	2040042205	651.9450372
Oahu	2040042206	688.749861418
Oahu	2040042207	748.455436961
Oahu	2040042208	806.042575266
Oahu	2040042209	836.686406399
Oahu	2040042210	850.496613859
Oahu	2040042211	857.555875399
Oahu	2040042212	857.750316783
Oahu	2040042213	858.005030085
Oahu	2040042214	863.026339699
Oahu	2040042215	870.159335114
Oahu	2040042216	875.106869934
Oahu	2040042217	879.792940015
Oahu	2040042218	905.174210188
Oahu	2040042219	908.948549859
Oahu	2040042220	870.179466671
Oahu	2040042221	816.071691619
Oahu	2040042222	745.706824691
Oahu	2040042223	679.129677554
Oahu	2040022200	642.834361777
Oahu	2040022201	622.06542781
Oahu	2040022202	611.855291112
Oahu	2040022203	616.957004201
Oahu	2040022204	655.122754434
Oahu	2040022205	741.228535196
Oahu	2040022206	818.813634288
Oahu	2040022207	835.566854484
Oahu	2040022208	871.667728878
Oahu	2040022209	893.68359187
Oahu	2040022210	901.373028441
Oahu	2040022211	906.246829387
Oahu	2040022212	909.431216223
Oahu	2040022213	906.085940599
Oahu	2040022214	907.239004192
Oahu	2040022215	903.605503587
Oahu	2040022216	899.422149592
Oahu	2040022217	901.446762316
Oahu	2040022218	946.886306112
Oahu	2040022219	926.023547631
